Tow Date,Make,Style,Model,Color,Plate,State,Towed to Address,Tow Facility Phone,Inventory Number
05/11/2025,LINC,LL,,BLK,Z753770,IL,701 N. Sacramento,(773) 265-7605,7122751
07/12/2025,KIA,4D,,GRY,EQ70326,IL,400 E. Lower Wacker,(312) 744-7550,0347166
07/06/2025,BMW,2D,,BLK,EQ56635,IL,701 N. Sacramento,(773) 265-7605,7127544
06/24/2025,FORD,4D,,RED,445AC851,IL,701 N. Sacramento,(773) 265-7605,7126243
05/11/2025,FORD,SW,,GRY,EP24189,IL,701 N. Sacramento,(773) 265-7605,7122755
07/06/2025,DODG,LL,,RED,CS82164,IL,701 N. Sacramento,(773) 265-7605,7127545
07/10/2025,DODG,4D,,GRY,,,10300 S. Doty,(773) 785-9752,1728367
06/05/2025,DODG,LL,,BLK,FG17402,IL,10300 S. Doty,(773) 568-8495,514710
07/10/2025,FORD,PK,,BLK,3318955B,IL,701 N. Sacramento,(773) 265-7605,7127760
04/19/2025,LEXS,4D,,BLK,OZZ649,IA,701 N. Sacramento,(773) 265-7605,7120905
07/06/2025,HOND,4D,,BLU,E283520,IL,701 N. Sacramento,(773) 265-7605,7127546
07/06/2025,TOYT,4D,,BLK,EH83292,IL,10300 S. Doty,(773) 568-8495,2989886
05/25/2025,TOYT,LL,,SIL,DG62400,IL,701 N. Sacramento,(773) 265-7605,25033567
05/01/2025,TOYT,4D,,LBL,EA89853,IL,400 E. Lower Wacker,(312) 744-7550,0341665
07/06/2025,CHEV,LL,,BRO,EL13935,IL,701 N. Sacramento,(773) 265-7605,7127553
04/23/2025,PENT,MC,,BLK,,IL,10300 S. Doty,(773) 568-8495,2986760
05/20/2025,JEEP,4D,,GRY,FF90756,IL,10300 S. Doty,(773) 568-8495,514528
06/14/2025,VOLK,4D,,BLK,BX22915,IL,701 N. Sacramento,(773) 265-7605,7125406
05/10/2025,JAGU,4D,,BLK,FC11978,IL,701 N. Sacramento,(773) 265-7605,7122665
05/08/2025,JEEP,4D,,BLK,DC40299,IL,10300 S. Doty,(773) 568-8495,2987400
05/09/2025,TOYT,2D,,MAR,EL46921,IL,701 N. Sacramento,(773) 265-7605,7122508
05/07/2025,CHEV,PK,,BLK,3824266B,IL,701 N. Sacramento,(773) 265-1846,514382
05/15/2025,TOYT,4D,,BLU,DT75078,IL,400 E. Lower Wacker,(312) 744-7550,0342822
06/05/2025,TOYT,4D,,BLU,EP72998,IL,10300 S. Doty,(773) 568-8495,514709
07/10/2025,BUIC,4D,,WHI,EX85806,IL,701 N. Sacramento,(773) 265-7605,7127758
05/27/2025,SUBA,4D,,ONG,EL48171,IL,10300 S. Doty,(773) 568-8495,2988195
06/05/2025,HOND,LL,,BLK,EV75700,IL,701 N. Sacramento,(773) 265-7605,7124658
06/24/2025,FORD,4D,,BLK,280DLV,IN,10300 S. Doty,(773) 785-9752,1728296
07/10/2025,MRCU,4D,,TAN,EL53537,IL,701 N. Sacramento,(773) 265-7605,7127761
07/12/2025,FORD,4D,,BLU,YUU149,NB,400 E. Lower Wacker,(312) 744-7550,0347182
07/12/2025,KIA,4D,,WHI,BP75448,IL,400 E. Lower Wacker,(312) 744-7550,0347171
07/01/2025,JEEP,LL,WRG,GRY,9THB943,CA,701 N. Sacramento,(773) 265-7605,7127181
06/05/2025,HOND,LL,,WHI,CW46759,IL,701 N. Sacramento,(773) 265-7605,7124664
06/05/2025,CHEV,4D,,WHI,FC73946,IL,10300 S. Doty,(773) 568-8495,2988596
07/01/2025,HYUN,4D,ELN,SIL,DQ72695,IL,10300 S. Doty,(773) 568-8495,2989674
04/23/2025,NISS,PK,,WHI,,IL,701 N. Sacramento,(773) 265-7605,7121166
05/01/2025,HYUN,4D,,SIL,CY68150,IL,400 E. Lower Wacker,(312) 744-7550,0341668
07/07/2025,FORD,LL,ECP,WHI,FC26181,IL,10300 S. Doty,(773) 568-8495,2989944
07/07/2025,AUDI,LL,Q7,GRY,,,10300 S. Doty,(773) 568-8495,2989945
05/27/2025,KIA,4D,,GRY,,,10300 S. Doty,(773) 568-8495,2988197
04/23/2025,MAZD,VN,,SIL,,IL,10300 S. Doty,(773) 568-8495,2986779
07/04/2025,HYUN,4D,AZR,MAR,EU51904,IL,10300 S. Doty,(773) 568-8495,2989798
06/24/2025,CHEV,4D,,BLU,0000,IL,701 N. Sacramento,(773) 265-7605,7126248
07/04/2025,NISS,LL,RGE,WHI,19AEJL,FL,10300 S. Doty,(773) 568-8495,2989799
06/28/2025,HOND,4D,,BLU,CV19912,IL,10300 S. Doty,(773) 568-8495,2989533
07/04/2025,INFI,4D,I30,SIL,,,10300 S. Doty,(773) 568-8495,2989800
06/28/2025,ZBMI,4D,,YEL,54021TZ,IL,10300 S. Doty,(773) 568-8495,2989537
07/10/2025,ACUR,4D,,MAR,DL34575,IL,701 N. Sacramento,(773) 265-7605,7127759
06/05/2025,CHEV,4D,,BLK,EW32478,IL,10300 S. Doty,(773) 568-8495,514711
06/28/2025,KIA,4D,,GRY,EU16534,IL,10300 S. Doty,(773) 568-8495,2989541
05/16/2025,VOLK,4D,,BLK,EJ20450,IL,701 N. Sacramento,(773) 265-7605,7122996
07/01/2025,VOLK,4D,,BLK,FA69981,IL,701 N. Sacramento,(773) 265-7605,7127179
06/28/2025,DODG,4D,,SIL,DR46877,IL,10300 S. Doty,(773) 568-8495,2989539
06/12/2025,TOYT,4D,CAM,WHI,011549A6,IL,10300 S. Doty,(773) 568-8495,2988890
05/09/2025,NISS,4D,,GRY,DR48277,IL,701 N. Sacramento,(773) 265-7605,7122457
05/09/2025,FORD,4D,CVC,WHI,DM59864,IL,10300 S. Doty,(773) 785-9752,1728077
04/20/2025,FORD,PK,,BLU,2897884B,IL,701 N. Sacramento,(773) 265-7605,7121003
05/08/2025,JEEP,LL,CHK,BLK,BX96288,IL,701 N. Sacramento,(773) 265-7605,7122410
06/10/2025,BUIC,4D,,SIL,EG80268,IL,701 N. Sacramento,(773) 265-1846,1549370
06/28/2025,FORD,4D,,GRY,,,10300 S. Doty,(773) 568-8495,2989536
05/09/2025,HOND,LL,CRV,GRY,BT63488,IL,701 N. Sacramento,(773) 265-7605,7122476
07/01/2025,TOYT,LL,RAV,GRY,EC86711,IL,701 N. Sacramento,(773) 265-7605,7127180
05/16/2025,AUDI,LL,,BLK,SFC1736,TX,701 N. Sacramento,(773) 265-7605,7122995
06/12/2025,VOLK,4D,,GRY,DL5923G,IL,10300 S. Doty,(773) 568-8495,2988895
05/22/2025,INFI,LL,,BLU,BW59005,IL,701 N. Sacramento,(773) 265-7605,7123540
05/11/2025,NISS,LL,,RED,JLG2YG,IL,701 N. Sacramento,(773) 265-7605,7122710
06/10/2025,CHRY,4D,,BLK,FF82502,IL,701 N. Sacramento,(773) 265-1846,1549371
07/01/2025,LEXS,4D,350,BLK,DM17496,IL,701 N. Sacramento,(773) 265-7605,7127178
05/01/2025,HYUN,4D,,BLK,,IL,701 N. Sacramento,(773) 265-7605,7121855
04/20/2025,CHEV,4D,,BLK,R382524,IL,701 N. Sacramento,(773) 265-7605,7121009
04/26/2025,SCIO,2D,,WHI,R253183,IL,701 N. Sacramento,(773) 265-7605,7121388
05/11/2025,HOND,4D,,BLU,EU24066,IL,400 E. Lower Wacker,(312) 744-7550,0342471
06/12/2025,NISS,2D,,GRY,1234567,IL,10300 S. Doty,(773) 568-8495,2988898
05/25/2025,TOYT,4D,,YEL,FA49380,IL,701 N. Sacramento,(773) 265-7605,7123783
05/25/2025,HOND,4D,,GRY,E204267,IL,701 N. Sacramento,(773) 265-7605,7123815
07/01/2025,LEXS,4D,330,BLK,NONE,IL,10300 S. Doty,(773) 568-8495,2989675
06/28/2025,GMC,4D,,BLK,DT60374,IL,701 N. Sacramento,(773) 265-7605,7126534
07/04/2025,GENS,4D,G80,WHI,EW88117,IL,10300 S. Doty,(773) 568-8495,2989801
07/05/2025,TOYT,LL,,DBL,RYU9373,GA,701 N. Sacramento,(773) 265-7605,7127384
06/05/2025,TOYT,4D,,DGR,EB29685,IL,701 N. Sacramento,(773) 265-7605,7124659
07/01/2025,HOND,LL,PLT,GRY,CT50872,IL,701 N. Sacramento,(773) 265-7605,7127177
04/26/2025,HOND,4T,,BLK,DQ97258,IL,701 N. Sacramento,(773) 265-7605,7121393
06/27/2025,HOND,LL,,RED,FW2712,IL,701 N. Sacramento,(773) 265-7605,7126373
06/05/2025,NISS,LL,,GLD,1234567,IL,701 N. Sacramento,(773) 265-7605,7124660
06/05/2025,JEEP,LL,,SIL,EM63389,IL,701 N. Sacramento,(773) 265-7605,7124666
06/10/2025,GMC,LL,,WHI,00,IL,701 N. Sacramento,(773) 265-7605,7125130
07/07/2025,CHEV,LL,TRX,BLK,EA57871,IL,701 N. Sacramento,(773) 265-7605,7127621
07/07/2025,VOLK,4D,PAS,BLU,FA77460,IL,10300 S. Doty,(773) 568-8495,2989948
06/10/2025,HOND,4D,,WHI,ED90384,IL,10300 S. Doty,(773) 568-8495,2988788
06/10/2025,SUBA,4D,FOR,BLK,EJ92686,IL,10300 S. Doty,(773) 568-8495,2988786
07/07/2025,FORD,LL,EPD,WHI,NONE,IL,10300 S. Doty,(773) 568-8495,2989949
04/20/2025,BUIC,4D,,SIL,,IL,701 N. Sacramento,(773) 265-7605,7121011
07/10/2025,CHEV,4D,,WHI,EZ90124,IL,10300 S. Doty,(773) 568-8495,2990085
07/07/2025,ROV,LL,,WHI,B1GSND,MI,10300 S. Doty,(773) 568-8495,2989947
07/07/2025,BMW,LL,X5,BLK,,,10300 S. Doty,(773) 568-8495,2989946
05/09/2025,CHEV,4D,,WHI,FE42902,IL,701 N. Sacramento,(773) 265-7605,7122458
05/11/2025,HYUN,4D,,BLK,DU32288,IL,701 N. Sacramento,(773) 265-7605,7122688
06/12/2025,FORD,4D,,GRY,329DZK,IN,400 E. Lower Wacker,(312) 744-7550,0344907
07/10/2025,JEEP,4D,,BLK,EE34837,IL,10300 S. Doty,(773) 568-8495,2990083
05/11/2025,MAZD,LL,,BLK,EY76383,IL,701 N. Sacramento,(773) 265-7605,7122669
07/10/2025,NISS,4D,,BLU,TRAVELER,IL,10300 S. Doty,(773) 568-8495,2990086
05/27/2025,LEXS,4D,,GLD,,,10300 S. Doty,(773) 568-8495,2988205
06/03/2025,TOYT,VN,,GRN,5583203,IL,701 N. Sacramento,(773) 265-7605,7124528
07/10/2025,FORD,4D,,RED,ZU88450,IL,10300 S. Doty,(773) 568-8495,2990084
07/06/2025,KIA,LL,,BLK,,,701 N. Sacramento,(773) 265-7605,7127551
07/07/2025,CHEV,4D,HHR,SIL,BH82492,IL,701 N. Sacramento,(773) 265-1846,1549470
05/01/2025,HOND,4D,,WHI,EN64121,IL,400 E. Lower Wacker,(312) 744-7550,0341669
05/11/2025,TOYT,LL,,WHI,DC45382,IL,701 N. Sacramento,(773) 265-7605,7122737
06/01/2025,INFI,4D,,SIL,,,10300 S. Doty,(773) 568-8495,2988462
07/06/2025,VOLK,4D,,BLK,FG22026,IL,701 N. Sacramento,(773) 265-7605,7127549
05/11/2025,LNDR,LL,,WHI,EW91030,IL,701 N. Sacramento,(773) 265-7605,7122700
07/12/2025,DODG,VC,,RED,,,701 N. Sacramento,(773) 265-7605,7127955
07/12/2025,ACUR,4D,,GRY,KPJ8292,OH,400 E. Lower Wacker,(312) 744-7550,0347178
06/12/2025,CHRY,4D,,WHI,FL51409,IL,10300 S. Doty,(773) 568-8495,514792
05/31/2025,CHEV,4D,,BLK,21728WS,IL,10300 S. Doty,(773) 568-8495,2988387
07/10/2025,JEEP,LL,,BLU,320DQQ,IN,10300 S. Doty,(773) 568-8495,2990087
07/12/2025,HOND,4D,,GRY,DZ72933,IL,701 N. Sacramento,(773) 265-7605,7127954
05/12/2025,TOYT,2D,,BLK,NONE,IL,701 N. Sacramento,(773) 265-7605,7122824
07/06/2025,CHEV,2D,,RED,,,701 N. Sacramento,(773) 265-7605,7127548
05/07/2025,FSTR,TE,,ONG,0000,IL,10300 S. Doty,(773) 568-8495,2987390
05/22/2025,HOND,4D,,GRY,FB88454,IL,701 N. Sacramento,(773) 265-7605,7123542
05/11/2025,JEEP,LL,,BLK,EV44371,IL,701 N. Sacramento,(773) 265-7605,7122756
05/16/2025,DODG,LL,,BLK,V380763,IL,701 N. Sacramento,(773) 265-7605,7123001
06/27/2025,HYUN,4D,,WHI,,,10300 S. Doty,(773) 568-8495,2989459
07/06/2025,JEEP,LL,,GRY,004048A0,IL,701 N. Sacramento,(773) 265-7605,7127550
06/27/2025,GMC,LL,,TAN,EB94019,IL,701 N. Sacramento,(773) 265-7605,7126372
07/06/2025,TOYT,4D,,SIL,EN47610,IL,701 N. Sacramento,(773) 265-7605,7127547
07/06/2025,HOND,4D,,SIL,DT60899,IL,701 N. Sacramento,(773) 265-7605,7127552
07/06/2025,HOND,MC,,RED,,,701 N. Sacramento,(773) 265-7605,7127554
07/03/2025,VOLV,4D,,WHI,0,IL,701 N. Sacramento,(773) 265-7605,7127302
07/06/2025,NISS,4D,,BLK,SA0B84U,AL,400 E. Lower Wacker,(312) 744-7550,0346652
07/07/2025,CHRY,SW,CRU,MAR,CG33595,IL,701 N. Sacramento,(773) 265-7605,7127611
07/07/2025,CHEV,4D,AVO,YEL,FB16782,IL,701 N. Sacramento,(773) 265-7605,7127622
07/07/2025,DODG,LL,DUR,WHI,,,10300 S. Doty,(773) 568-8495,2989950
07/07/2025,TOYT,4D,CAM,WHI,DM94837,IL,10300 S. Doty,(773) 568-8495,2989952
07/07/2025,HOND,4D,ACC,BLK,Z736165,IL,701 N. Sacramento,(773) 265-7605,7127620
07/07/2025,FORD,HB,FOC,SIL,DB72191,IL,701 N. Sacramento,(773) 265-7605,7127609
05/16/2025,FORD,LL,,WHI,EH33500,IL,701 N. Sacramento,(773) 265-7605,7123000
07/07/2025,FORD,LL,ECP,TAN,EU31730,IL,701 N. Sacramento,(773) 265-7605,7127623
04/26/2025,NISS,4D,,BLU,FE218810,IL,10300 S. Doty,(773) 568-8495,2986872
07/10/2025,CHEV,PK,,WHI,2498633B,IL,701 N. Sacramento,(773) 265-7605,2990088
05/16/2025,TOYT,4D,,BLK,AH74512,IL,701 N. Sacramento,(773) 265-7605,7123002
05/28/2025,HOND,VC,,WHI,NONE,IL,701 N. Sacramento,(773) 265-7605,7124061
06/28/2025,NISS,4D,,WHI,GODSGTME,NC,701 N. Sacramento,(773) 265-7605,7126535
05/20/2025,ACUR,LL,,BLK,358AC971,IL,701 N. Sacramento,(773) 265-7605,7123373
07/07/2025,DODG,LL,HOR,BLK,FE97386,IL,701 N. Sacramento,(773) 265-7605,7127610
07/07/2025,DODG,PK,R15,BLU,BABYGRL,IL,10300 S. Doty,(773) 568-8495,2989953
04/26/2025,FORD,4D,,WHI,TRV221,IN,10300 S. Doty,(773) 568-8495,2986870
04/23/2025,HOND,MC,,BLK,,,701 N. Sacramento,(773) 265-7605,7121172
07/07/2025,MERZ,LL,,GRY,EE62409,IL,10300 S. Doty,(773) 568-8495,2989951
06/28/2025,HYUN,4D,SON,SIL,FJ17192,IL,701 N. Sacramento,(773) 265-7605,7126537
07/12/2025,HOND,4D,,MAR,IE855,IN,400 E. Lower Wacker,(312) 744-7550,0347172
07/13/2025,FORD,PK,,BLK,OKKWS,IL,701 N. Sacramento,(773) 265-7605,7128121
07/13/2025,NISS,LL,,SIL,,,701 N. Sacramento,(773) 265-7605,7128122
07/07/2025,ITNL,DS,,WHI,NONE,IL,10300 S. Doty,(773) 568-8495,2989955
07/01/2025,HYUN,4D,ELN,SIL,DQ72695,IL,10300 S. Doty,(773) 568-8495,2989674
06/10/2025,CHEV,4D,,BLK,EQ88389,IL,10300 S. Doty,(773) 568-8495,2988782
05/16/2025,ACUR,4D,,BLK,962DHI,IN,701 N. Sacramento,(773) 265-7605,7122999
05/16/2025,KIA,4D,,RED,519AC954,IL,701 N. Sacramento,(773) 265-7605,7123014
07/01/2025,TOYT,4D,PRI,WHI,DD14209,IL,701 N. Sacramento,(773) 265-7605,7127183
05/22/2025,FORD,4D,,BLK,FG78142,IL,10300 S. Doty,(773) 568-8495,2988011
07/01/2025,HYUN,4D,ELN,GRY,EL52901,IL,701 N. Sacramento,(773) 265-7605,7127184
05/11/2025,NISS,SD,,BLK,AWD6207,WI,701 N. Sacramento,(773) 265-7605,7122681
07/01/2025,GMC,VN,SAV,WHI,AJ62317,AZ,10300 S. Doty,(773) 568-8495,2989676
06/05/2025,CHEV,4D,,RED,479AC436,IL,10300 S. Doty,(773) 568-8495,2988598
07/13/2025,VOLK,4D,JET,BLK,012631A1,IL,10300 S. Doty,(773) 568-8495,2990275
06/10/2025,JEEP,LL,,BRO,DW75807,IL,10300 S. Doty,(773) 785-9752,1728245
07/07/2025,VOLK,LL,ATL,BLK,EN82802,IL,10300 S. Doty,(773) 568-8495,2989956
06/10/2025,CHEV,PK,,WHI,00,IL,10300 S. Doty,(773) 785-9752,1728246
05/08/2025,TOYT,4D,PRI,SIL,FC36659,IL,701 N. Sacramento,(773) 265-1846,1549176
07/01/2025,JEEP,LL,CMP,BLK,TN413917,AL,10300 S. Doty,(773) 568-8495,2989677
04/20/2025,INFI,4D,,GRY,EL91356,IL,701 N. Sacramento,(773) 265-7605,7121018
06/10/2025,JEEP,LL,,BLK,FC82693,IL,10300 S. Doty,(773) 568-8495,2988783
05/08/2025,CHEV,VC,,WHI,0000,IL,10300 S. Doty,(773) 568-8495,2987395
05/11/2025,JEEP,LL,,BLU,DE70020,IL,701 N. Sacramento,(773) 265-7605,7122726
06/10/2025,KNGA,TE,,BLU,U747524,TN,10300 S. Doty,(773) 785-9752,1728243
06/24/2025,NISS,4D,,SIL,S709432,IN,10300 S. Doty,(773) 568-8495,2989351
07/01/2025,NISS,LL,MUR,GRY,NONE,IL,10300 S. Doty,(773) 568-8495,2989681
05/08/2025,BUIC,4D,,GRY,0000,IN,10300 S. Doty,(773) 568-8495,2987399
07/01/2025,HOND,4D,FIT,RED,434AC350,IL,701 N. Sacramento,(773) 265-7605,7127182
07/01/2025,TOYT,LL,4RN,SIL,EU19289,IL,10300 S. Doty,(773) 568-8495,2989673
07/13/2025,BMW,4D,,WHI,S650873,IN,10300 S. Doty,(773) 568-8495,2990274
07/13/2025,JEEP,LL,,BLU,EM50620,IL,701 N. Sacramento,(773) 265-7605,7128123
07/13/2025,NISS,4D,,WHI,ES30933,IL,400 E. Lower Wacker,(312) 744-7550,0347256
07/01/2025,LEXS,4D,330,BLK,NONE,IL,10300 S. Doty,(773) 568-8495,2989675
05/16/2025,SUBA,4D,,GRY,A234788,IL,701 N. Sacramento,(773) 265-7605,7123016
05/16/2025,HOND,LL,,GRY,EB92664,IL,701 N. Sacramento,(773) 265-7605,7123015
05/16/2025,FORD,LL,,RED,FYB9243,OH,701 N. Sacramento,(773) 265-7605,7123013
05/07/2025,LEXS,4D,L46,RED,FF58973,IL,701 N. Sacramento,(773) 265-7605,7122309
05/22/2025,DODG,LL,,BLK,EJ36931,IL,701 N. Sacramento,(773) 265-7605,7123546
05/16/2025,HYUN,4D,,BLU,0000,IL,10300 S. Doty,(773) 568-8495,2987744
07/07/2025,DODG,VN,R15,WHI,AM90156,AZ,10300 S. Doty,(773) 568-8495,2989954
06/14/2025,FORD,PK,F15,BLK,1884343B,IL,10300 S. Doty,(773) 568-8495,2988975
05/28/2025,GMC,VC,,WHI,AG64622,AZ,701 N. Sacramento,(773) 265-7605,7124059
07/10/2025,CHEV,4D,,BLK,EP26386,IL,10300 S. Doty,(773) 568-8495,2990089
07/10/2025,NISS,4D,,BLK,DQ17677,IL,10300 S. Doty,(773) 785-9752,1728369
05/12/2025,DODG,4D,,GRY,ER99447,IL,400 E. Lower Wacker,(312) 744-7550,0342518
06/14/2025,CHEV,4D,IMP,BLK,DV70469,IL,10300 S. Doty,(773) 568-8495,2988977
05/16/2025,JEEP,LL,,GRY,FE92386,IL,701 N. Sacramento,(773) 265-7605,7123003
05/28/2025,FORD,4D,,WHI,EG52383,IL,701 N. Sacramento,(773) 265-7605,2988248
07/10/2025,HOND,4D,,SIL,ED36722,IL,10300 S. Doty,(773) 568-8495,2990091
07/10/2025,CHEV,PK,,WHI,3694791B,IL,10300 S. Doty,(773) 568-8495,2990092
07/12/2025,KIA,4D,,GRY,S336926,IL,400 E. Lower Wacker,(312) 744-7550,0347181
07/12/2025,AUDI,4D,,LAV,,,10300 S. Doty,(773) 568-8495,2990208
07/12/2025,INFI,4D,,BLK,,,10300 S. Doty,(773) 568-8495,2990209
06/27/2025,FORD,4D,,BLK,FC93819,IL,701 N. Sacramento,(773) 265-7605,25041507
07/10/2025,KTM,MC,,ONG,,,10300 S. Doty,(773) 568-8495,2990090
05/07/2025,VOLV,4D,,BLK,BH18650,IL,701 N. Sacramento,(773) 265-7605,7122376
05/12/2025,FORD,4D,,BLK,FP302143,IL,400 E. Lower Wacker,(312) 744-7550,0342517
05/11/2025,HOND,4D,,GRY,EU41428,IL,701 N. Sacramento,(773) 265-7605,7122767
04/20/2025,CHRY,VN,,BLU,EV62316,IL,701 N. Sacramento,(773) 265-7605,7121020
07/10/2025,CHEV,4D,,BLK,DC41194,IL,10300 S. Doty,(773) 785-9752,1728368
05/11/2025,NISS,4D,,WHI,Z674493,IL,701 N. Sacramento,(773) 265-7605,7122771
07/10/2025,BUIC,4D,,BLU,DY26718,IL,10300 S. Doty,(773) 785-9752,1728370
07/10/2025,NISS,4D,,RED,,,10300 S. Doty,(773) 785-9752,1728371
07/01/2025,TOYT,4D,,BLK,33871LY,IL,701 N. Sacramento,(773) 265-7605,7127163
07/10/2025,LEXS,4D,,BLK,,,10300 S. Doty,(773) 568-8495,2990094
07/10/2025,CHRY,VN,,SIL,,,10300 S. Doty,(773) 568-8495,2990093
07/10/2025,FORD,4D,,BLU,ASY1779,WI,701 N. Sacramento,(773) 265-1846,1549490
07/10/2025,CHEV,4D,,RED,,,701 N. Sacramento,(773) 265-1846,1549491
05/28/2025,AUDI,4D,,GRY,NONE,IL,701 N. Sacramento,(773) 265-7605,7124057
04/23/2025,CHEV,LL,,GRN,,IL,701 N. Sacramento,(773) 265-7605,7121189
06/02/2025,HYUN,4D,,BRO,FJ13488,IL,10300 S. Doty,(773) 568-8495,2988528
04/26/2025,FORD,LL,TK,WHI,,IL,10300 S. Doty,(773) 568-8495,298688
06/02/2025,TOYT,VN,,SIL,DQ82659,IL,701 N. Sacramento,(773) 265-7605,7124536
04/28/2025,CHRY,4D,,BLU,162AYV,SC,400 E. Lower Wacker,(312) 744-7550,0341435
06/03/2025,FORD,2D,,BLU,DE80513,IL,701 N. Sacramento,(773) 265-7605,7124534
06/02/2025,HYUN,4D,,WHI,FE29553,IL,701 N. Sacramento,(773) 265-7605,7124536
04/28/2025,LAND,LL,,WHI,,IL,701 N. Sacramento,(773) 265-7605,7121721
05/09/2025,INFI,4D,Q50,GRY,BY75705,IL,701 N. Sacramento,(773) 265-7605,7122499
06/05/2025,HOND,4D,,SIL,EN88532,IL,400 E. Lower Wacker,(312) 744-7550,0344389
07/10/2025,VOLK,4D,,YEL,BAU7726,WI,701 N. Sacramento,(773) 265-1846,1549489
05/16/2025,HYUN,4D,,GRY,DS61758,IL,10300 S. Doty,(773) 568-8495,2987745
07/10/2025,CHEV,4D,,TAN,SBA710,IL,701 N. Sacramento,(773) 265-1846,1549492
07/05/2025,HYUN,LL,,BLU,FD19854,IL,10300 S. Doty,(773) 568-8495,2989808
05/22/2025,JEEP,LL,,BLK,FA90879,IL,701 N. Sacramento,(773) 265-7605,7123548
07/10/2025,SUBA,4D,,BLU,EBM3327,MI,701 N. Sacramento,(773) 265-1846,1549496
07/05/2025,HOND,4D,,TAN,FB38934,IL,701 N. Sacramento,(773) 265-7605,2989806
06/21/2025,CHEV,LL,,BLU,FC11365,IL,701 N. Sacramento,(773) 265-7605,7125954
05/12/2025,CHEV,2D,,GRY,NONE,IL,701 N. Sacramento,(773) 265-7605,7122826
07/10/2025,HOND,2D,,GRY,,,701 N. Sacramento,(773) 265-1846,1549494
07/01/2025,FORD,4D,FUS,MAR,NONE,IL,10300 S. Doty,(773) 568-8495,2989685
05/16/2025,NISS,LL,,WHI,ED28312,IL,10300 S. Doty,(773) 568-8495,2987746
07/07/2025,JEEP,LL,GCH,SIL,JK05Z,MI,701 N. Sacramento,(773) 265-7605,7127624
07/12/2025,CHEV,PK,,GRY,533685D,IL,10300 S. Doty,(773) 568-8495,2990210
07/07/2025,FORD,PK,F25,RED,3325340B,IL,10300 S. Doty,(773) 785-9752,1728340
07/01/2025,ACUR,LL,RDX,SIL,AM26212,IL,701 N. Sacramento,(773) 265-7605,7127188
05/08/2025,NISS,4D,,GRY,FE43354,IL,701 N. Sacramento,(773) 265-7605,7122389
05/22/2025,DODG,4D,,RED,147DEQ,IN,701 N. Sacramento,(773) 265-7605,7123550
07/07/2025,HOND,LL,CRV,GRY,AYW5698,WI,701 N. Sacramento,(773) 265-1846,1549471
07/07/2025,CHEV,PK,C25,WHI,TK686DRN,IN,10300 S. Doty,(773) 785-9752,1728339
07/07/2025,TOYT,4D,CAM,BRZ,EW62602,IL,701 N. Sacramento,(773) 265-1846,1549472
07/05/2025,MAZD,LL,,WHI,DR23651,IL,701 N. Sacramento,(773) 265-7605,7127383
04/26/2025,TOYT,LL,,WHI,9KYZ887,CA,701 N. Sacramento,(773) 265-7605,7121416
05/15/2025,LEXS,4D,,BLK,0000,IL,10300 S. Doty,(773) 568-8495,2987753
07/07/2025,BMW,SW,,BLU,,,10300 S. Doty,(773) 568-8495,2989957
07/07/2025,MAZD,LL,CX5,BLU,6BY7161,MD,10300 S. Doty,(773) 568-8495,2989958
05/11/2025,LEXS,LL,,GRY,Q441163,IL,701 N. Sacramento,(773) 265-7605,7122716
05/22/2025,NISS,4D,,WHI,EF45542,IL,701 N. Sacramento,(773) 265-7605,7123549
07/10/2025,NISS,4D,,GRY,1DS9536,MD,701 N. Sacramento,(773) 265-1846,1549493
05/10/2025,TOYT,4D,,SIL,9433804,IL,701 N. Sacramento,(773) 265-7605,7122637
07/07/2025,CHEV,2D,CBT,BLU,EW52163,IL,10300 S. Doty,(773) 785-9752,1728341
07/05/2025,HYUN,LL,,GRN,FP240249,IL,701 N. Sacramento,(773) 265-7605,7127387
07/07/2025,FORD,PK,F25,BLU,3825294B,IL,701 N. Sacramento,(773) 265-7605,7127625
05/16/2025,MAZD,4D,,BLK,2199525,IL,701 N. Sacramento,(773) 265-7605,7123008
07/07/2025,INFI,4D,M35,BLK,,,10300 S. Doty,(773) 568-8495,2989943
07/07/2025,DODG,LL,DUR,GRY,FF23107,IL,10300 S. Doty,(773) 568-8495,2989936
07/06/2025,JEEP,LL,LBY,SIL,,,10300 S. Doty,(773) 568-8495,2989939
05/16/2025,HOND,4D,,GRY,KGL1528,OH,701 N. Sacramento,(773) 265-7605,7123009
07/07/2025,JEEP,LL,RNG,BLK,NONE,IL,10300 S. Doty,(773) 568-8495,2989937
06/05/2025,TOYT,4D,,GRY,CQ44959,IL,701 N. Sacramento,(773) 265-7605,7124670
06/05/2025,CHEV,4D,,SIL,ER21796,IL,Chicago O'hare International Airport remote lot E.,(312) 746-6350,416485
07/07/2025,HYUN,4D,SON,SIL,FJ92527,IL,10300 S. Doty,(773) 568-8495,2989935
06/14/2025,MAZD,LL,C50,WHI,07KRTF,MO,701 N. Sacramento,(773) 265-7605,7125453
04/26/2025,VOLV,4T,,SIL,FB60998,IL,701 N. Sacramento,(773) 265-7605,7121418
04/20/2025,DODG,VN,,BLU,,IL,10300 S. Doty,(773) 568-8495,2986676
04/26/2025,FORD,4D,,SIL,,IL,10300 S. Doty,(773) 568-8495,514296
07/07/2025,CHEV,LL,TBZ,GRN,V515197,IL,10300 S. Doty,(773) 568-8495,2989931
